customer_id,tenure_months,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,signup_month,cohort,churn
CUST_4384,20,103.26,2140.91,5,3,Month-to-Month,Bank Transfer,Young Adult,3,2023-03,1
CUST_4385,50,66.8,3222.08,4,5,Month-to-Month,Electronic Check,Middle Age,11,2021-11,0
CUST_4386,19,65.13,1301.41,4,3,Two Year,Mailed Check,Middle Age,4,2021-04,0
CUST_4387,72,71.13,5124.13,2,1,One Year,Bank Transfer,Middle Age,12,2021-12,0
CUST_4388,1,67.5,89.25,5,5,Month-to-Month,Electronic Check,Middle Age,6,2023-06,1
CUST_4389,2,65.7,89.98,4,2,Month-to-Month,Bank Transfer,Young Adult,3,2023-03,1
CUST_4390,1,92.87,55.11,4,1,One Year,Mailed Check,Middle Age,11,2023-11,0
CUST_4391,4,73.0,316.44,1,4,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,1
CUST_4392,18,84.25,1635.73,4,3,One Year,Credit Card,Senior,9,2023-09,0
CUST_4393,24,90.63,2225.29,2,2,Month-to-Month,Mailed Check,Middle Age,12,2022-12,1
CUST_4394,1,77.76,141.04,3,4,Two Year,Electronic Check,Middle Age,5,2021-05,1
CUST_4395,70,50.59,3531.7,1,0,One Year,Credit Card,Middle Age,2,2022-02,0
CUST_4396,44,42.94,1859.35,3,2,Month-to-Month,Electronic Check,Middle Age,10,2023-10,0
CUST_4397,8,72.98,544.8,2,3,Month-to-Month,Credit Card,Senior,2,2021-02,1
CUST_4398,1,66.57,42.16,3,3,Month-to-Month,Mailed Check,Middle Age,11,2022-11,1
CUST_4399,4,71.75,184.36,4,2,Month-to-Month,Bank Transfer,Middle Age,7,2021-07,1
CUST_4400,3,69.68,172.79,3,3,Month-to-Month,Bank Transfer,Young Adult,4,2021-04,1
CUST_4401,3,120.0,331.98,5,3,Month-to-Month,Credit Card,Senior,9,2022-09,1
CUST_4402,17,43.4,729.03,2,3,Month-to-Month,Mailed Check,Senior,9,2021-09,1
CUST_4403,6,30.2,187.79,5,2,One Year,Credit Card,Middle Age,6,2021-06,0
CUST_4404,10,76.65,784.62,3,1,Month-to-Month,Electronic Check,Young Adult,10,2023-10,1
CUST_4405,72,62.47,4497.09,5,6,One Year,Credit Card,Senior,5,2021-05,0
CUST_4406,27,76.32,2031.57,1,3,One Year,Credit Card,Senior,7,2022-07,0
CUST_4407,71,81.68,5701.11,3,1,Two Year,Electronic Check,Middle Age,5,2022-05,0
CUST_4408,3,95.68,258.27,5,3,One Year,Mailed Check,Middle Age,9,2023-09,1
CUST_4409,11,39.86,389.84,4,5,Two Year,Credit Card,Senior,9,2023-09,0
CUST_4410,19,58.87,1141.83,3,0,Two Year,Mailed Check,Middle Age,7,2022-07,0
CUST_4411,1,78.58,124.04,1,3,Month-to-Month,Credit Card,Middle Age,4,2022-04,1
CUST_4412,1,85.41,132.34,4,5,Month-to-Month,Electronic Check,Middle Age,1,2023-01,1
CUST_4413,26,113.87,2998.47,3,2,Month-to-Month,Electronic Check,Middle Age,4,2022-04,1
CUST_4414,24,89.11,2131.96,4,5,Month-to-Month,Mailed Check,Middle Age,12,2021-12,1
CUST_4415,12,68.86,800.22,3,5,Month-to-Month,Electronic Check,Middle Age,3,2023-03,1
CUST_4416,16,52.19,797.68,3,1,One Year,Credit Card,Middle Age,1,2023-01,0
CUST_4417,12,58.71,629.15,2,3,Month-to-Month,Electronic Check,Senior,10,2023-10,1
CUST_4418,1,58.15,107.74,5,3,Month-to-Month,Bank Transfer,Senior,4,2023-04,1
CUST_4419,9,83.1,739.16,3,2,Month-to-Month,Electronic Check,Senior,7,2021-07,1
CUST_4420,4,75.14,238.24,1,7,Two Year,Electronic Check,Middle Age,2,2023-02,0
CUST_4421,2,43.53,45.74,5,7,Month-to-Month,Bank Transfer,Senior,12,2023-12,1
CUST_4422,72,61.28,4368.81,2,2,Two Year,Electronic Check,Middle Age,12,2022-12,0
CUST_4423,21,87.55,1840.7,5,1,Month-to-Month,Credit Card,Middle Age,7,2023-07,0
CUST_4424,31,77.03,2441.3,5,3,One Year,Bank Transfer,Middle Age,6,2022-06,0
CUST_4425,9,81.37,714.93,3,2,Month-to-Month,Bank Transfer,Middle Age,9,2022-09,1
CUST_4426,11,77.66,741.63,1,7,Month-to-Month,Electronic Check,Middle Age,11,2022-11,1
CUST_4427,6,102.53,605.72,3,3,Two Year,Bank Transfer,Senior,2,2021-02,0
CUST_4428,2,74.72,141.63,1,3,Month-to-Month,Mailed Check,Senior,6,2023-06,1
CUST_4429,4,62.28,237.87,1,7,Month-to-Month,Credit Card,Young Adult,11,2023-11,1
CUST_4430,38,51.68,1932.47,4,3,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,0
CUST_4431,27,74.99,2035.6,3,3,One Year,Bank Transfer,Middle Age,6,2023-06,0
CUST_4432,19,21.19,405.92,2,6,Two Year,Bank Transfer,Middle Age,3,2022-03,0
CUST_4433,15,66.31,993.41,5,4,One Year,Credit Card,Senior,6,2023-06,0
CUST_4434,61,65.88,4039.31,4,3,Month-to-Month,Mailed Check,Middle Age,9,2022-09,0
CUST_4435,1,42.71,21.22,2,4,Month-to-Month,Electronic Check,Senior,12,2022-12,1
CUST_4436,7,51.43,335.68,3,4,Month-to-Month,Mailed Check,Middle Age,11,2022-11,1
CUST_4437,10,86.19,930.91,1,1,One Year,Electronic Check,Young Adult,3,2021-03,0
CUST_4438,36,74.61,2713.93,3,2,Month-to-Month,Credit Card,Middle Age,2,2022-02,1
CUST_4439,72,72.04,5228.23,3,3,One Year,Bank Transfer,Middle Age,8,2021-08,0
CUST_4440,6,76.13,518.09,4,2,Month-to-Month,Electronic Check,Senior,3,2021-03,0
CUST_4441,49,71.85,3546.95,2,0,Month-to-Month,Electronic Check,Young Adult,12,2022-12,0
CUST_4442,42,94.86,4030.54,4,1,Month-to-Month,Credit Card,Young Adult,5,2021-05,0
CUST_4443,6,72.47,355.85,2,0,Month-to-Month,Bank Transfer,Senior,5,2023-05,0
CUST_4444,12,40.84,500.29,4,3,One Year,Electronic Check,Middle Age,2,2021-02,0
CUST_4445,12,102.6,1222.06,5,0,Month-to-Month,Credit Card,Senior,2,2021-02,0
CUST_4446,72,77.41,5657.4,1,2,Month-to-Month,Credit Card,Middle Age,6,2021-06,0
CUST_4447,4,58.21,279.22,1,1,Month-to-Month,Electronic Check,Young Adult,2,2021-02,0
CUST_4448,38,44.93,1675.82,1,2,Month-to-Month,Credit Card,Middle Age,6,2022-06,0
CUST_4449,9,77.92,719.92,5,0,Month-to-Month,Electronic Check,Middle Age,12,2023-12,0
CUST_4450,31,67.66,2105.84,5,7,One Year,Electronic Check,Middle Age,12,2023-12,0
CUST_4451,13,101.48,1341.96,1,3,Month-to-Month,Bank Transfer,Young Adult,7,2021-07,1
CUST_4452,20,63.08,1210.66,1,2,Month-to-Month,Bank Transfer,Young Adult,4,2023-04,0
CUST_4453,42,53.25,2254.5,2,4,One Year,Credit Card,Young Adult,10,2022-10,0
CUST_4454,39,87.92,3417.47,2,1,One Year,Electronic Check,Middle Age,4,2021-04,0
CUST_4455,48,88.51,4262.6,3,4,Month-to-Month,Bank Transfer,Senior,3,2021-03,0
CUST_4456,1,73.37,37.15,4,5,Two Year,Bank Transfer,Young Adult,1,2021-01,0
CUST_4457,28,83.53,2309.59,2,3,Two Year,Credit Card,Middle Age,4,2023-04,0
CUST_4458,3,69.25,266.44,2,2,Month-to-Month,Credit Card,Senior,3,2021-03,0
CUST_4459,12,74.68,843.58,2,0,One Year,Mailed Check,Middle Age,8,2021-08,0
CUST_4460,19,93.3,1723.81,2,0,Month-to-Month,Credit Card,Senior,5,2023-05,0
CUST_4461,12,82.51,987.54,5,4,Month-to-Month,Bank Transfer,Young Adult,7,2022-07,1
CUST_4462,17,66.61,1093.78,3,0,Month-to-Month,Credit Card,Young Adult,3,2023-03,0
CUST_4463,72,97.05,6943.35,2,4,One Year,Electronic Check,Middle Age,3,2022-03,0
CUST_4464,3,22.7,73.35,4,5,One Year,Electronic Check,Middle Age,11,2022-11,0
CUST_4465,27,111.04,2922.83,2,2,Month-to-Month,Bank Transfer,Middle Age,6,2022-06,0
CUST_4466,12,35.88,380.16,5,0,Month-to-Month,Credit Card,Senior,10,2021-10,0
CUST_4467,3,57.46,275.08,1,1,Month-to-Month,Credit Card,Middle Age,4,2022-04,1
CUST_4468,4,69.18,299.69,1,6,Month-to-Month,Electronic Check,Middle Age,8,2021-08,1
CUST_4469,71,67.07,4724.64,3,1,Two Year,Bank Transfer,Senior,3,2023-03,0
CUST_4470,50,90.13,4527.41,1,0,Month-to-Month,Bank Transfer,Young Adult,5,2022-05,0
CUST_4471,57,48.84,2812.25,2,2,Month-to-Month,Credit Card,Senior,1,2021-01,0
CUST_4472,72,75.22,5465.56,5,3,Month-to-Month,Bank Transfer,Middle Age,1,2021-01,0
CUST_4473,5,58.44,285.84,3,7,Two Year,Electronic Check,Young Adult,8,2022-08,1
CUST_4474,10,75.9,807.82,2,3,One Year,Credit Card,Young Adult,7,2022-07,0
CUST_4475,26,68.7,1684.28,1,4,Month-to-Month,Credit Card,Senior,1,2022-01,1
CUST_4476,15,71.86,1025.08,4,4,Month-to-Month,Bank Transfer,Middle Age,6,2021-06,1
CUST_4477,13,59.0,775.19,2,1,Month-to-Month,Credit Card,Young Adult,2,2021-02,0
CUST_4478,10,59.8,614.48,4,3,Two Year,Credit Card,Young Adult,12,2022-12,0
CUST_4479,21,75.75,1545.16,4,1,Month-to-Month,Electronic Check,Middle Age,1,2023-01,0
CUST_4480,20,88.87,1790.37,3,4,Month-to-Month,Electronic Check,Young Adult,10,2021-10,0
CUST_4481,4,58.03,200.93,5,4,Month-to-Month,Mailed Check,Young Adult,5,2021-05,1
CUST_4482,15,52.62,775.45,1,5,Month-to-Month,Electronic Check,Senior,5,2023-05,1
CUST_4483,19,82.27,1614.37,1,3,Month-to-Month,Electronic Check,Senior,2,2023-02,1
CUST_4484,20,69.35,1432.45,2,6,Month-to-Month,Credit Card,Senior,12,2023-12,1
CUST_4485,5,86.61,383.2,1,3,Month-to-Month,Electronic Check,Young Adult,5,2021-05,1
CUST_4486,32,51.88,1607.3,3,2,Month-to-Month,Credit Card,Senior,7,2023-07,1
CUST_4487,1,34.41,13.85,1,1,Month-to-Month,Credit Card,Middle Age,4,2023-04,1
CUST_4488,10,59.34,592.06,2,7,Month-to-Month,Electronic Check,Middle Age,2,2021-02,1
CUST_4489,36,54.67,1935.23,1,8,One Year,Electronic Check,Young Adult,5,2021-05,0
CUST_4490,19,68.42,1352.01,5,2,Month-to-Month,Electronic Check,Senior,11,2021-11,0
CUST_4491,7,57.26,418.19,4,5,Month-to-Month,Credit Card,Senior,6,2023-06,1
CUST_4492,28,84.82,2395.26,4,3,One Year,Bank Transfer,Senior,8,2022-08,0
CUST_4493,20,64.24,1221.47,4,5,Two Year,Electronic Check,Young Adult,9,2022-09,0
CUST_4494,38,73.01,2832.74,5,2,Month-to-Month,Bank Transfer,Senior,11,2021-11,0
CUST_4495,31,73.15,2126.64,3,4,Month-to-Month,Bank Transfer,Middle Age,10,2023-10,0
CUST_4496,22,73.9,1667.5,2,1,One Year,Electronic Check,Young Adult,8,2023-08,0
CUST_4497,16,69.52,1159.04,5,3,Month-to-Month,Bank Transfer,Young Adult,7,2023-07,1
CUST_4498,3,80.21,219.01,2,4,Two Year,Bank Transfer,Middle Age,9,2021-09,0
CUST_4499,7,54.09,442.28,3,2,Two Year,Bank Transfer,Senior,9,2022-09,0
CUST_4500,13,97.99,1270.72,5,2,Month-to-Month,Bank Transfer,Senior,6,2023-06,1
CUST_4501,21,65.27,1373.79,1,4,Month-to-Month,Credit Card,Middle Age,12,2022-12,1
CUST_4502,17,43.77,761.07,3,3,Month-to-Month,Electronic Check,Middle Age,3,2022-03,1
CUST_4503,8,73.76,749.41,4,2,Two Year,Credit Card,Middle Age,12,2023-12,0
CUST_4504,1,52.98,120.2,5,2,One Year,Electronic Check,Senior,11,2021-11,0
CUST_4505,16,83.31,1368.02,3,4,Month-to-Month,Electronic Check,Young Adult,8,2022-08,1
CUST_4506,8,114.19,867.88,3,6,Month-to-Month,Bank Transfer,Middle Age,3,2022-03,1
CUST_4507,31,54.27,1689.55,5,1,One Year,Credit Card,Middle Age,1,2022-01,0
CUST_4508,1,76.65,35.99,4,2,Two Year,Credit Card,Middle Age,12,2022-12,0
CUST_4509,21,34.89,773.8,4,3,One Year,Electronic Check,Young Adult,4,2022-04,1
CUST_4510,68,79.08,5384.46,3,1,Month-to-Month,Electronic Check,Middle Age,9,2023-09,0
CUST_4511,4,52.29,152.93,2,4,Month-to-Month,Electronic Check,Young Adult,8,2021-08,1
CUST_4512,15,57.5,866.56,3,3,Month-to-Month,Bank Transfer,Senior,6,2022-06,0
CUST_4513,2,47.97,53.47,5,4,Two Year,Mailed Check,Middle Age,3,2021-03,0
CUST_4514,23,84.64,1954.28,5,4,Month-to-Month,Credit Card,Senior,3,2021-03,1
CUST_4515,19,90.15,1669.9,5,3,One Year,Electronic Check,Young Adult,7,2023-07,0
CUST_4516,12,70.47,847.01,4,1,Month-to-Month,Bank Transfer,Middle Age,5,2021-05,0
CUST_4517,17,52.71,933.59,1,3,Month-to-Month,Bank Transfer,Senior,3,2021-03,1
CUST_4518,54,101.79,5494.01,5,5,One Year,Mailed Check,Young Adult,12,2021-12,0
CUST_4519,5,54.99,255.41,5,2,One Year,Credit Card,Young Adult,12,2021-12,0
CUST_4520,1,26.76,36.92,2,2,Month-to-Month,Credit Card,Middle Age,12,2022-12,1
CUST_4521,47,79.17,3755.85,2,4,Month-to-Month,Credit Card,Middle Age,1,2023-01,0
CUST_4522,20,47.9,902.64,3,6,One Year,Electronic Check,Young Adult,11,2023-11,1
CUST_4523,53,89.77,4770.84,3,1,One Year,Bank Transfer,Senior,9,2023-09,0
CUST_4524,21,62.38,1375.86,3,3,One Year,Bank Transfer,Senior,11,2021-11,0
CUST_4525,39,82.07,3229.41,5,3,Month-to-Month,Bank Transfer,Middle Age,12,2021-12,0
CUST_4526,13,98.03,1277.28,2,4,Month-to-Month,Credit Card,Young Adult,12,2022-12,1
CUST_4527,33,45.82,1544.05,3,3,Two Year,Bank Transfer,Young Adult,5,2021-05,0
CUST_4528,58,58.68,3426.06,2,4,Two Year,Credit Card,Young Adult,11,2021-11,0
CUST_4529,20,68.49,1407.48,5,0,Month-to-Month,Electronic Check,Middle Age,7,2023-07,0
CUST_4530,4,100.75,301.8,5,1,Two Year,Bank Transfer,Middle Age,10,2021-10,0
CUST_4531,7,56.83,320.14,3,5,Month-to-Month,Credit Card,Young Adult,9,2023-09,1
CUST_4532,5,58.11,340.79,5,3,Month-to-Month,Bank Transfer,Senior,4,2023-04,1
CUST_4533,6,79.56,402.1,5,2,One Year,Electronic Check,Middle Age,12,2023-12,1
CUST_4534,8,58.46,487.76,2,1,Month-to-Month,Mailed Check,Young Adult,11,2021-11,0
CUST_4535,19,73.05,1370.35,1,3,Two Year,Credit Card,Middle Age,5,2021-05,0
CUST_4536,21,38.97,768.56,4,3,Month-to-Month,Bank Transfer,Young Adult,3,2022-03,0
CUST_4537,13,114.29,1503.25,3,2,Month-to-Month,Mailed Check,Middle Age,7,2023-07,1
CUST_4538,22,43.05,957.15,1,3,Month-to-Month,Mailed Check,Middle Age,1,2022-01,1
CUST_4539,2,63.56,232.64,3,2,Month-to-Month,Credit Card,Senior,8,2021-08,1
CUST_4540,2,69.35,107.46,1,7,Month-to-Month,Electronic Check,Middle Age,3,2021-03,1
CUST_4541,4,108.25,505.01,5,1,Month-to-Month,Mailed Check,Young Adult,4,2021-04,0
CUST_4542,17,43.5,757.12,3,1,Month-to-Month,Mailed Check,Young Adult,10,2022-10,0
CUST_4543,5,109.67,515.3,1,5,One Year,Electronic Check,Young Adult,4,2021-04,1
CUST_4544,7,85.14,635.94,4,5,Month-to-Month,Credit Card,Senior,11,2021-11,1
CUST_4545,12,78.34,968.37,5,2,One Year,Credit Card,Middle Age,7,2021-07,0
CUST_4546,40,50.31,2014.19,3,1,Month-to-Month,Electronic Check,Senior,12,2022-12,0
CUST_4547,1,81.42,94.73,3,2,Month-to-Month,Electronic Check,Middle Age,7,2022-07,1
CUST_4548,25,55.53,1358.4,1,5,Month-to-Month,Credit Card,Senior,4,2021-04,1
CUST_4549,26,95.33,2437.29,3,3,Month-to-Month,Mailed Check,Young Adult,6,2023-06,1
CUST_4550,38,50.58,1960.01,5,4,One Year,Electronic Check,Senior,8,2022-08,0
CUST_4551,64,67.74,4324.16,2,1,Two Year,Mailed Check,Young Adult,10,2022-10,0
CUST_4552,1,58.89,54.89,1,4,Month-to-Month,Bank Transfer,Senior,4,2023-04,1
CUST_4553,4,50.25,214.99,4,4,Month-to-Month,Bank Transfer,Middle Age,1,2022-01,1
CUST_4554,52,84.83,4424.42,3,5,Month-to-Month,Credit Card,Young Adult,7,2023-07,0
CUST_4555,14,80.71,1058.47,5,2,Two Year,Credit Card,Middle Age,2,2023-02,0
CUST_4556,19,94.18,1853.73,3,3,One Year,Credit Card,Senior,11,2023-11,0
CUST_4557,26,34.4,900.46,4,2,Month-to-Month,Mailed Check,Senior,3,2023-03,0
CUST_4558,27,91.28,2454.43,5,1,Month-to-Month,Credit Card,Middle Age,8,2023-08,0
CUST_4559,64,120.0,7701.54,4,3,Month-to-Month,Electronic Check,Middle Age,2,2022-02,0
CUST_4560,72,60.97,4401.67,5,5,One Year,Electronic Check,Young Adult,2,2021-02,0
CUST_4561,30,107.9,3275.35,2,3,One Year,Credit Card,Senior,4,2023-04,0
CUST_4562,8,64.74,544.82,5,1,Two Year,Mailed Check,Young Adult,6,2022-06,0
CUST_4563,50,42.55,2163.39,4,2,Month-to-Month,Credit Card,Senior,10,2021-10,0
CUST_4564,1,63.89,131.44,1,6,One Year,Bank Transfer,Middle Age,11,2021-11,1
CUST_4565,6,90.96,589.94,2,5,Month-to-Month,Electronic Check,Middle Age,2,2022-02,1
CUST_4566,54,53.24,2866.94,3,4,One Year,Bank Transfer,Senior,9,2021-09,0
CUST_4567,7,57.99,349.78,2,3,Month-to-Month,Credit Card,Middle Age,12,2021-12,0
CUST_4568,5,81.87,492.74,2,1,One Year,Mailed Check,Middle Age,2,2023-02,0
CUST_4569,3,70.06,198.29,3,6,Month-to-Month,Credit Card,Middle Age,9,2023-09,1
CUST_4570,47,81.69,3815.77,5,0,Month-to-Month,Bank Transfer,Young Adult,7,2022-07,0
CUST_4571,16,74.76,1109.32,2,1,One Year,Credit Card,Middle Age,11,2023-11,0
CUST_4572,26,79.59,2086.26,2,3,Two Year,Electronic Check,Young Adult,3,2021-03,0
CUST_4573,6,61.35,375.54,1,3,One Year,Electronic Check,Middle Age,9,2021-09,0
CUST_4574,34,74.63,2461.66,1,3,One Year,Electronic Check,Young Adult,9,2023-09,0
CUST_4575,34,51.45,1771.96,4,3,One Year,Credit Card,Senior,6,2022-06,0
CUST_4576,8,95.77,741.25,3,3,Month-to-Month,Credit Card,Middle Age,2,2022-02,1
CUST_4577,12,57.31,822.24,5,4,Month-to-Month,Electronic Check,Senior,7,2023-07,1
CUST_4578,5,92.58,434.43,5,3,Two Year,Credit Card,Young Adult,4,2022-04,0
CUST_4579,72,65.33,4682.0,4,4,Two Year,Credit Card,Senior,4,2022-04,0
CUST_4580,24,74.04,1733.22,5,1,Month-to-Month,Credit Card,Senior,7,2021-07,0
CUST_4581,65,60.1,3970.39,5,3,Month-to-Month,Electronic Check,Young Adult,5,2023-05,0
CUST_4582,8,49.68,378.8,1,3,Two Year,Credit Card,Senior,1,2023-01,0
CUST_4583,36,35.1,1227.35,5,2,One Year,Credit Card,Middle Age,3,2021-03,0
CUST_4584,34,48.89,1697.61,5,2,Month-to-Month,Electronic Check,Young Adult,7,2021-07,0
CUST_4585,28,63.52,1709.54,4,3,Month-to-Month,Credit Card,Middle Age,9,2023-09,0
CUST_4586,72,74.24,5376.54,4,2,Two Year,Electronic Check,Young Adult,9,2023-09,0
CUST_4587,12,90.21,1171.59,2,0,Month-to-Month,Mailed Check,Senior,7,2021-07,1
CUST_4588,3,61.08,211.57,5,0,Month-to-Month,Mailed Check,Young Adult,5,2022-05,1
CUST_4589,26,52.36,1393.25,5,2,Month-to-Month,Bank Transfer,Middle Age,4,2021-04,1
CUST_4590,31,41.15,1319.15,5,4,Month-to-Month,Electronic Check,Middle Age,9,2022-09,1
CUST_4591,20,79.6,1677.49,1,5,Month-to-Month,Credit Card,Senior,6,2023-06,1
CUST_4592,5,97.66,548.79,5,2,Month-to-Month,Credit Card,Young Adult,10,2023-10,1
CUST_4593,16,95.33,1547.26,1,1,Month-to-Month,Credit Card,Middle Age,2,2023-02,1
CUST_4594,8,84.2,718.79,2,1,One Year,Electronic Check,Young Adult,3,2023-03,0
CUST_4595,13,82.77,1031.71,3,3,Month-to-Month,Electronic Check,Middle Age,7,2023-07,1
CUST_4596,24,103.95,2533.61,5,5,Month-to-Month,Electronic Check,Senior,4,2021-04,1
CUST_4597,32,76.64,2402.2,4,2,Month-to-Month,Bank Transfer,Young Adult,7,2023-07,0
CUST_4598,6,82.92,479.17,4,4,Month-to-Month,Bank Transfer,Young Adult,12,2023-12,1
CUST_4599,12,63.58,608.83,5,2,Month-to-Month,Credit Card,Middle Age,12,2023-12,0
CUST_4600,7,42.76,319.39,1,3,One Year,Electronic Check,Young Adult,5,2023-05,0
CUST_4601,5,56.32,249.41,4,2,Month-to-Month,Electronic Check,Young Adult,1,2022-01,1
CUST_4602,36,69.82,2569.08,4,5,Month-to-Month,Credit Card,Young Adult,10,2023-10,1
CUST_4603,57,71.22,4079.05,2,4,One Year,Electronic Check,Middle Age,3,2022-03,0
CUST_4604,11,108.53,1250.03,2,4,Month-to-Month,Electronic Check,Young Adult,9,2022-09,1
CUST_4605,33,71.63,2309.61,2,3,Month-to-Month,Electronic Check,Middle Age,4,2023-04,0
CUST_4606,54,93.58,5105.24,4,3,Two Year,Bank Transfer,Middle Age,12,2022-12,0
CUST_4607,44,61.3,2802.49,4,2,Two Year,Credit Card,Middle Age,5,2023-05,0
CUST_4608,4,63.77,293.29,5,1,Two Year,Mailed Check,Senior,2,2022-02,0
CUST_4609,72,43.42,3165.76,5,5,Month-to-Month,Bank Transfer,Middle Age,10,2021-10,0
CUST_4610,11,55.15,615.13,1,9,Two Year,Electronic Check,Middle Age,11,2023-11,1
CUST_4611,9,80.54,698.63,4,6,One Year,Bank Transfer,Young Adult,8,2023-08,1
CUST_4612,1,70.15,108.21,5,1,Month-to-Month,Electronic Check,Middle Age,1,2022-01,1
CUST_4613,15,88.86,1257.6,5,3,One Year,Credit Card,Senior,11,2021-11,0
CUST_4614,2,73.63,126.37,2,2,Month-to-Month,Electronic Check,Senior,4,2023-04,1
CUST_4615,6,62.95,289.15,2,2,Month-to-Month,Electronic Check,Young Adult,6,2022-06,1
CUST_4616,9,112.97,981.55,2,7,Month-to-Month,Credit Card,Senior,8,2022-08,1
CUST_4617,39,68.12,2688.78,3,4,Month-to-Month,Electronic Check,Middle Age,4,2023-04,0
CUST_4618,50,93.26,4688.27,5,1,Month-to-Month,Electronic Check,Young Adult,2,2022-02,0
CUST_4619,8,61.98,498.39,2,5,Month-to-Month,Electronic Check,Middle Age,4,2023-04,1
CUST_4620,46,84.19,3881.26,2,3,Month-to-Month,Bank Transfer,Young Adult,1,2021-01,0
CUST_4621,46,88.56,3979.47,4,3,One Year,Electronic Check,Middle Age,8,2021-08,0
CUST_4622,34,74.17,2503.15,2,4,Month-to-Month,Credit Card,Middle Age,9,2021-09,1
CUST_4623,3,22.91,34.66,4,6,One Year,Bank Transfer,Young Adult,3,2021-03,0
CUST_4624,28,70.37,1937.41,1,4,Month-to-Month,Electronic Check,Senior,8,2022-08,1
CUST_4625,69,94.61,6558.07,2,5,One Year,Bank Transfer,Senior,9,2022-09,0
CUST_4626,27,80.55,2131.82,4,1,Month-to-Month,Bank Transfer,Young Adult,12,2022-12,0
CUST_4627,9,78.92,680.05,2,3,One Year,Mailed Check,Young Adult,8,2023-08,0
CUST_4628,16,35.55,464.45,1,4,One Year,Credit Card,Middle Age,2,2021-02,0
CUST_4629,24,55.59,1319.45,2,6,Two Year,Credit Card,Senior,2,2023-02,0
CUST_4630,17,78.23,1275.52,4,1,Month-to-Month,Bank Transfer,Young Adult,10,2021-10,0
CUST_4631,3,78.21,238.59,1,2,Month-to-Month,Electronic Check,Senior,4,2023-04,1
CUST_4632,8,94.29,706.76,1,3,Month-to-Month,Electronic Check,Senior,1,2022-01,1
CUST_4633,38,67.1,2555.03,1,2,Month-to-Month,Electronic Check,Middle Age,12,2022-12,0
CUST_4634,47,78.12,3664.41,3,2,Month-to-Month,Bank Transfer,Young Adult,3,2022-03,0
CUST_4635,3,70.33,294.59,4,3,Two Year,Electronic Check,Young Adult,4,2023-04,0
CUST_4636,72,50.26,3643.58,3,4,Month-to-Month,Credit Card,Young Adult,12,2022-12,0
CUST_4637,9,24.88,131.94,1,5,Month-to-Month,Electronic Check,Young Adult,2,2022-02,1
CUST_4638,26,78.62,1980.88,3,2,One Year,Bank Transfer,Senior,12,2021-12,1
CUST_4639,33,73.48,2427.6,2,4,Month-to-Month,Credit Card,Young Adult,7,2023-07,0
CUST_4640,40,57.64,2259.11,3,4,Month-to-Month,Electronic Check,Young Adult,10,2023-10,0
CUST_4641,69,37.62,2447.36,5,4,One Year,Electronic Check,Middle Age,3,2022-03,0
CUST_4642,9,82.59,810.79,1,3,Month-to-Month,Electronic Check,Senior,7,2023-07,1
CUST_4643,46,64.68,3011.29,1,2,One Year,Electronic Check,Young Adult,7,2022-07,0
CUST_4644,3,81.14,269.47,4,2,Month-to-Month,Credit Card,Senior,11,2023-11,1
CUST_4645,29,107.28,3080.75,2,2,Month-to-Month,Mailed Check,Middle Age,9,2021-09,1
CUST_4646,32,27.17,890.82,4,0,Two Year,Bank Transfer,Middle Age,4,2023-04,0
CUST_4647,27,56.01,1477.05,3,1,Two Year,Bank Transfer,Senior,4,2022-04,0
CUST_4648,6,65.81,405.1,5,0,Month-to-Month,Mailed Check,Young Adult,1,2023-01,0
CUST_4649,49,99.1,4809.87,5,7,One Year,Credit Card,Middle Age,11,2023-11,0
CUST_4650,4,37.27,224.89,5,1,Month-to-Month,Electronic Check,Middle Age,6,2021-06,1
CUST_4651,1,108.72,30.21,5,6,Month-to-Month,Mailed Check,Senior,6,2023-06,1
CUST_4652,30,72.72,2243.21,2,2,One Year,Bank Transfer,Young Adult,7,2021-07,0
CUST_4653,15,68.08,1023.15,3,3,Month-to-Month,Mailed Check,Middle Age,9,2021-09,1
CUST_4654,45,66.04,2947.33,5,6,One Year,Bank Transfer,Young Adult,10,2021-10,0
CUST_4655,11,61.27,682.32,1,3,One Year,Bank Transfer,Senior,10,2022-10,0
CUST_4656,4,90.96,400.51,3,1,One Year,Bank Transfer,Senior,10,2021-10,0
CUST_4657,43,48.63,2159.43,2,1,Month-to-Month,Bank Transfer,Middle Age,9,2023-09,0
CUST_4658,19,76.91,1476.95,5,2,One Year,Credit Card,Young Adult,5,2023-05,0
CUST_4659,5,62.32,267.07,2,4,Two Year,Credit Card,Young Adult,2,2021-02,0
CUST_4660,30,54.76,1645.58,5,1,Month-to-Month,Bank Transfer,Middle Age,1,2021-01,1
CUST_4661,17,120.0,2130.84,1,1,Month-to-Month,Bank Transfer,Senior,2,2021-02,1
CUST_4662,22,78.38,1791.74,3,4,Two Year,Credit Card,Senior,2,2022-02,0
CUST_4663,14,82.27,1197.22,1,5,Month-to-Month,Credit Card,Senior,12,2021-12,1
CUST_4664,42,92.76,3935.7,5,1,Month-to-Month,Credit Card,Middle Age,1,2021-01,0
